$GPGGA,172101.000,3713.9304,1,08025.5113,-1,1,06,1.42,615.6,M,-32.8,M,,*5A
$GPGGA,172102.000,3713.9310,1,08025.5118,-1,1,06,1.42,615.7,M,-32.8,M,,*56
$GPGGA,172103.000,3713.9316,1,08025.5122,-1,1,06,1.42,616.0,M,-32.8,M,,*5C
$GPGGA,172104.000,3713.9321,1,08025.5127,-1,1,06,1.42,616.2,M,-32.8,M,,*58
$GPGGA,172105.000,3713.9327,1,08025.5131,-1,1,06,1.42,616.5,M,-32.8,M,,*5F
$GPGGA,172106.000,3713.9332,1,08025.5135,-1,1,06,1.42,617.0,M,-32.8,M,,*58
$GPGGA,172107.000,3713.9337,1,08025.5140,-1,1,06,1.42,617.2,M,-32.8,M,,*5C
$GPGGA,172108.000,3713.9340,1,08025.5142,-1,1,06,1.42,617.5,M,-32.8,M,,*56
$GPGGA,172109.000,3713.9343,1,08025.5145,-1,1,06,1.42,617.7,M,-32.8,M,,*51
$GPGGA,172110.000,3713.9346,1,08025.5148,-1,1,06,1.42,617.8,M,-32.8,M,,*5+1
$GPGGA,172111.000,3713.9350,1,08025.5151,-1,1,06,1.42,618.0,M,-32.8,M,,*57
$GPGGA,172112.000,3713.9354,1,08025.5156,-1,1,06,1.42,618.1,M,-32.8,M,,*56
$GPGGA,172113.000,3713.9356,1,08025.5160,-1,1,06,1.42,618.2,M,-32.8,M,,*53
$GPGGA,172114.000,3713.9358,1,08025.5163,-1,1,06,1.42,618.4,M,-32.8,M,,*5F
$GPGGA,172115.000,3713.9359,1,08025.5165,-1,1,06,1.42,618.5,M,-32.8,M,,*58
$GPGGA,172116.000,3713.9359,1,08025.5166,-1,1,06,1.42,618.7,M,-32.8,M,,*5A
$GPGGA,172117.000,3713.9360,1,08025.5166,-1,1,06,1.42,618.8,M,-32.8,M,,*5+1
