$GPGGA,193504.000,3713.9806,1,08025.5007,-1,1,06,1.25,621.6,M,-32.8,M,,*5F,,,,,
$GPGGA,193505.000,3713.9811,1,08025.5009,-1,1,06,1.25,622.0,M,-32.8,M,,*53,,,,,
$GPGGA,193506.000,3713.9816,1,08025.5010,-1,1,06,1.31,622.1,M,-32.8,M,,*5B,,,,,
$GPGGA,193507.000,3713.9822,1,08025.5012,-1,1,06,1.25,622.2,M,-32.8,M,,*59,,,,,
$GPGGA,193508.000,3713.9827,1,08025.5013,-1,1,06,1.25,622.4,M,-32.8,M,,*54,,,,,
$GPGGA,193509.000,3713.9831,1,08025.5016,-1,1,06,1.25,622.5,M,-32.8,M,,*56,,,,,
$GPGGA,193510.000,3713.9836,1,08025.5018,-1,1,06,1.25,622.7,M,-32.8,M,,*55,,,,,
$GPGGA,193511.000,3713.9842,1,08025.5021,-1,1,06,1.25,622.9,M,-32.8,M,,*53,,,,,
$GPGGA,193512.000,3713.9847,1,08025.5024,-1,1,06,1.25,623.2,M,-32.8,M,,*5A,,,,,
$GPGGA,193513.000,3713.9851,1,08025.5028,-1,1,06,1.25,623.5,M,-32.8,M,,*57,,,,,
$GPGGA,193514.000,3713.9855,1,08025.5034,-1,1,06,1.25,623.6,M,-32.8,M,,*5A,,,,,
$GPGGA,193515.000,3713.9859,1,08025.5041,-1,1,06,1.25,623.8,M,-32.8,M,,*5B,,,,,
$GPGGA,193516.000,3713.9864,1,08025.5049,-1,1,06,1.25,624.0,M,-32.8,M,,*51,,,,,
$GPGGA,193517.000,3713.9867,1,08025.5056,-1,1,06,1.25,624.1,M,-32.8,M,,*5C,,,,,
$GPGGA,193518.000,3713.9871,1,08025.5063,-1,1,06,1.25,624.3,M,-32.8,M,,*50,,,,,
$GPGGA,193519.000,3713.9874,1,08025.5065,-1,1,07,1.02,624.8,M,-32.8,M,,*5D,,,,,
$GPGGA,193520.000,3713.9876,1,08025.5070,-1,1,07,1.02,625.2,M,-32.8,M,,*5A,,,,,
$GPGGA,193521.000,3713.9877,1,08025.5075,-1,1,07,1.02,625.4,M,-32.8,M,,*59,,,,,
$GPGGA,193522.000,3713.9877,1,08025.5082,-1,1,07,1.02,625.6,M,-32.8,M,,*50,,,,,
$GPGGA,193523.000,3713.9877,1,08025.5088,-1,1,07,1.02,625.8,M,-32.8,M,,*55,,,,,
$GPGGA,193524.000,3713.9879,1,08025.5094,-1,1,07,1.02,625.9,M,-32.8,M,,*50,,,,,
$GPGGA,193525.000,3713.9881,1,08025.5100,-1,1,07,1.02,626.0,M,-32.8,M,,*50,,,,,
$GPGGA,193526.000,3713.9882,1,08025.5107,-1,1,07,1.02,626.1,M,-32.8,M,,*56,,,,,
$GPGGA,193527.000,3713.9883,1,08025.5114,-1,1,07,1.02,626.2,M,-32.8,M,,*57,,,,,
$GPGGA,193528.000,3713.9883,1,08025.5120,-1,1,07,1.02,626.3,M,-32.8,M,,*5+1,,,,,
$GPGGA,193529.000,3713.9884,1,08025.5127,-1,1,07,1.02,626.3,M,-32.8,M,,*5F,,,,,
$GPGGA,193530.000,3713.9883,1,08025.5134,-1,1,07,1.02,626.4,M,-32.8,M,,*55,,,,,
$GPGGA,193531.000,3713.9881,1,08025.5139,-1,1,07,1.02,626.5,M,-32.8,M,,*5A,,,,,
$GPGGA,193532.000,3713.9879,1,08025.5145,-1,1,07,1.02,626.5,M,-32.8,M,,*55,,,,,
$GPGGA,193533.000,3713.9877,1,08025.5151,-1,1,07,1.02,626.5,M,-32.8,M,,*5F,,,,,
$GPGGA,193534.000,3713.9874,1,08025.5159,-1,1,07,1.02,626.5,M,-32.8,M,,*53,,,,,
$GPGGA,193535.000,3713.9871,1,08025.5166,-1,1,07,1.02,626.6,M,-32.8,M,,*58,,,,,
$GPGGA,193536.000,3713.9868,1,08025.5173,-1,1,07,1.02,626.6,M,-32.8,M,,*57,,,,,
$GPGGA,193537.000,3713.9864,1,08025.5181,-1,1,07,1.02,626.8,M,-32.8,M,,*59,,,,,
$GPGGA,193538.000,3713.9861,1,08025.5189,-1,1,07,1.02,626.9,M,-32.8,M,,*5A,,,,,
$GPGGA,193539.000,3713.9857,1,08025.5199,-1,1,07,1.02,627.0,M,-32.8,M,,*57,,,,,
$GPGGA,193540.000,3713.9852,1,08025.5208,-1,1,07,1.02,627.0,M,-32.8,M,,*57,,,,,
$GPGGA,193541.000,3713.9847,1,08025.5217,-1,1,07,1.02,627.1,M,-32.8,M,,*5D,,,,,
$GPGGA,193542.000,3713.9844,1,08025.5224,-1,1,07,1.02,627.2,M,-32.8,M,,*5+1,,,,,
$GPGGA,193543.000,3713.9840,1,08025.5231,-1,1,07,1.02,627.3,M,-32.8,M,,*5+1,,,,,
$GPGGA,193544.000,3713.9836,1,08025.5239,-1,1,07,1.02,627.5,M,-32.8,M,,*56,,,,,
$GPGGA,193545.000,3713.9832,1,08025.5246,-1,1,07,1.02,627.6,M,-32.8,M,,*58,,,,,
